	1.824e+02 		 10 
	1.824e+02 		 10 
	1.824e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	1.825e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.495e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	9.496e+02 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.497e+03 		 10 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	1.989e+03 		 13 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
	2.427e+03 		 15 
